	name	city	fulladdress	lat	long	location	cityalias	display_address	pincode	storemap_link	store_status
102638	PE-RED - Tuni	Tuni	Door no.4-2-1/3,Prakasam Road, Beside Bharat Petrol Bunk,Godavari, Tuni, Andra Pradesh - 533401	17.357861	82.543163	17.357861,82.543163	Tuni	Door no.4-2-1/3,Prakasam Road, Beside Bharat Petrol Bunk,Godavari, Tuni, Andra Pradesh - 533401	533401		
102674	PE-RED - Sahebganj	Sahebganj	Peter England Showroom, Beside Vinayak Restaurant, in Front of Electric office, Jirwabari, Sahebganj, Jharkhand-816109	25.2381	87.6454	25.2381,87.6454	Sahebganj	Peter England Showroom, Beside Vinayak Restaurant, in Front of Electric office, Jirwabari, Sahebganj, Jharkhand-816109	816109		
102663	PE-RED - Khargone	Khargone	M/s,Arun Distributors, Shop no.5 & 6,Block no.F,Radhvalabh Market, Khargone, Madhya Pradesh - 451001	21.8335° N	75.6150° E	21.8335° N,75.6150° E	Khargone	M/s,Arun Distributors, Shop no.5 & 6,Block no.F,Radhvalabh Market, Khargone, Madhya Pradesh - 451001	451001		
102673	PE-RED - Nirmal	Nirmal	AWE Fashions Pvt Ltd, Sy.no.1105/2,Nirmal to MNCL Road,near Shastrinagar X-Road,Nirmal, HYDERABAD, Telangana-504106	19.083	78.355	19.083,78.355	Nirmal	AWE Fashions Pvt Ltd, Sy.no.1105/2,Nirmal to MNCL Road,near Shastrinagar X-Road,Nirmal, HYDERABAD, Telangana-504106	504106		
102701	PE-RED - Tenkasi	Tenkasi	Texdon Clothing, no.76/3B,Shop no.B4,B5, railway station road, Near MKVK School, Tenkasi, Tamil Nadu-627811	8.966781479	77.3044396	8.96678147946524,77.3044395977809	Tenkasi	Texdon Clothing, no.76/3B,Shop no.B4,B5, railway station road, Near MKVK School, Tenkasi, Tamil Nadu-627811	627811		
102705	PE-RED - Madhupur	Madhupur	KDPS Lifestyle pvt ltd, Om Prakash Mohanlal, Bhagat Singh Road, P.O-Madhupu,Deogarh,Jharkhand-815353	24.265762	86.646609	24.265762,86.646609	Madhupur	KDPS Lifestyle pvt ltd, Om Prakash Mohanlal, Bhagat Singh Road, P.O-Madhupu,Deogarh,Jharkhand-815353	815353		
102704	PE-RED - Ramgarh	Ramgarh	Shobha Lifestyles, Main Road , IDBI Bank building, beside jain Temple, Ramgarh, Jharkhand-829122	23.62	85.51	23.62,85.51	Ramgarh	Shobha Lifestyles, Main Road , IDBI Bank building, beside jain Temple, Ramgarh, Jharkhand-829122	829122		
102714	PE-RED - Fatwa	Fatwa	M/s Ansa Fashion Pvt Ltd, NH-30,Near shree Ram Dharm kanta, Industrial Area Chowk, Fatwa, PATNA, Bihar-803201	25.1912	85.52231	25.1912,85.52231	Fatwa	M/s Ansa Fashion Pvt Ltd, NH-30,Near shree Ram Dharm kanta, Industrial Area Chowk, Fatwa, PATNA, Bihar-803201	803201		
102713	PE-RED - Ottanchetram	Ottanchetram	Sri Lakshimi Enterprises, Sri Reddy Amman Towers, no-35, Dindigul main road,Oddanchatram, DINDIGUL, Tamil Nadu-624619	10.37568	77.97594	10.37568,77.97594	Ottanchetram	Sri Lakshimi Enterprises, Sri Reddy Amman Towers, no-35, Dindigul main road,Oddanchatram, DINDIGUL, Tamil Nadu-624619	624619		
102711	PE-RED - Bhagpat	Bhagpat	M/s Pleasant Enterprises, Gali no.7,panchsheel colony,Aarya Nagar,Meerut Road, Baghpat,Uttar Pradesh-250609	28.945126	77.223763	28.945126,77.223763	Bhagpat	M/s Pleasant Enterprises, Gali no.7,panchsheel colony,Aarya Nagar,Meerut Road, Baghpat,Uttar Pradesh-250609	250609		
102710	PE-RED - Bhadhoi	Bhadhoi	Tex India Lifestyle Retails, Chak Inayat Road,Bharat Talkies Chaur,Bhadohi, Uttar Pradesh-221401	25.40892	82.56805	25.40892,82.56805	Bhadhoi	Tex India Lifestyle Retails, Chak Inayat Road,Bharat Talkies Chaur,Bhadohi, Uttar Pradesh-221401	221401		
103455	PE-RED - Gadwal	Gadwal	M/s Rainbow Inc, Shop no.7-10-16, Rajeev Marg, Gadwal, Jogulamba,Telangana-509125	16.234	77.803	16.234,77.803	Gadwal	M/s Rainbow Inc, Shop no.7-10-16, Rajeev Marg, Gadwal, Jogulamba,Telangana-509125	509125		
102729	PE-RED - Mandsaur	Mandsaur	Shree Indubala, Property 167, labour colony,Rolling Mill Road-11, MDM00627, Mandsur, Madhya Pradesh-458001	24.075378	75.066058	24.075378,75.066058	Mandsaur	Shree Indubala, Property 167, labour colony,Rolling Mill Road-11, MDM00627, Mandsur, Madhya Pradesh-458001	458001		
102722	PE-RED - Lakhimpur	Lakhimpur	Tex India Lifestyle Retails, Shop no.03, lakhimpur Jawahar Market, Lakhimpur, Uttar Pradesh-262701	27.9479503	80.77731352	27.9479503,80.77731352	Lakhimpur	Tex India Lifestyle Retails, Shop no.03, lakhimpur Jawahar Market, Lakhimpur, Uttar Pradesh-262701	262701		
102724	PE-RED - Khalidabad	Khalidabad	Property 608,Near TVS Agency, Mehdawal road, Khalidabad,Sant Kabir Nagar-272175	26.77507	83.07113	26.77507,83.07113	Khalidabad	Property 608,Near TVS Agency, Mehdawal road, Khalidabad,Sant Kabir Nagar-272175	272175		
102738	PE-RED - Budhana	Budhana	Infinity Lifestyle & Retail, C/o Mr. Raza Ali, Kandhla Road,adjoining to ICICI Bank, Budhana, Uttar Pradesh -251309	29.289301	77.4711	29.289301,77.4711	Budhana	Infinity Lifestyle & Retail, C/o Mr. Raza Ali, Kandhla Road,adjoining to ICICI Bank, Budhana, Uttar Pradesh -251309	251309		
103160	PE-RED - Jaora	Jaora	Peter England Showroom, No.11/1,  11/2 Station Road, Ratlam, Jaora, Madhya Pradesh-457226	23.6349° N	75.1228° E	23.6349° N,75.1228° E	Jaora	Peter England Showroom, No.11/1,  11/2 Station Road, Ratlam, Jaora, Madhya Pradesh-457226	457226		
102723	PE-RED - Trichengude	Trichengude	M/s Classy Style, Property 98, Sankagiri Road, Tiruchengode, opp.to Indian Overseas Bank, Namakkal, 637211	11.38323	77.89503	11.38323,77.89503	Trichengude	M/s Classy Style, Property 98, Sankagiri Road, Tiruchengode, opp.to Indian Overseas Bank, Namakkal, 637211	637211		
103314	PE-RED - Gulaothi	Gulaothi	Saubhagya Retail, Near Holi Park, Gulaothi, Saidpur road, Gulaothi,Uttar Pradesh-203408	28.58924	77.79328	28.58924,77.79328	Gulaothi	Saubhagya Retail, Near Holi Park, Gulaothi, Saidpur road, Gulaothi,Uttar Pradesh-203408	203408		
102741	PE-RED - Unnao	Unnao	Peter England Showroom , Plot no.183,Motinagar,Unnao,Uttar Pradesh-209801	26.55806	80.50014	26.55806,80.50014	Unnao	Peter England Showroom , Plot no.183,Motinagar,Unnao,Uttar Pradesh-209801	209801		
102712	PE-RED - Chengalpattu	Chengalpattu	Peter England Showroom , # no-10 G.S.T Road,Chengalpattu, Tamil Nadu-603001	12.68069933	79.98139001	12.6806993332839,79.9813900127302	Chengalpattu	Peter England Showroom , # no-10 G.S.T Road,Chengalpattu, Tamil Nadu-603001	603001		
102742	PE-RED - Azamgarh	Azamgarh	Peter England Showroom, Bazaar India Bhawan,Nagar palika Chauraha, C/o Gyanendra singh,Azamgarh, Uttar Pradesh-276001	26.05669	83.18299	26.05669,83.18299	Azamgarh	Peter England Showroom, Bazaar India Bhawan,Nagar palika Chauraha, C/o Gyanendra singh,Azamgarh, Uttar Pradesh-276001	276001		
102725	PE-RED - Miryalaguda	Miryalaguda	Peter England Showroom, H.no.13-42, Opp KR Estate, sagar road, Miryalaguda, Naldonda,Telangana-508207	16.871	79.563	16.871,79.563	Miryalaguda	Peter England Showroom, H.no.13-42, Opp KR Estate, sagar road, Miryalaguda, Naldonda,Telangana-508207	508207		
102754	PE-RED - Narayangaon	Narayangaon	Peter England Showroom, Gr.Flr,Shop no.1, pune nashik highway, warulwad, Narayangaon,  Junnar, PUNE, Maharashtra-410504	19.112172,	73.972467	19.112172,,73.972467	Narayangaon	Peter England Showroom, Gr.Flr,Shop no.1, pune nashik highway, warulwad, Narayangaon,  Junnar, PUNE, Maharashtra-410504	410504		
102749	PE-RED - Jaggaiahpeta	Jaggaiahpeta	Peter England Showroom, 6-260, Vijayawada Road, Chitala Topu, Jaggaiahpeta, Krishna, Andhra Pradesh- 521175	16.89411	80.10344	16.89411,80.103440	Jaggaiahpeta	Peter England Showroom, 6-260, Vijayawada Road, Chitala Topu, Jaggaiahpeta, Krishna, Andhra Pradesh- 521175	521175		
102745	PE-RED - Puranpur	Puranpur	Peter England Showroom, C/o.Kripal kaur, Kotwali road, Adjoining to SBI Bank, Puranpur,  pilibhit,  Uttar Pradesh-262122	29.2787	78.83122	29.2787,78.83122	Puranpur	Peter England Showroom, C/o.Kripal kaur, Kotwali road, Adjoining to SBI Bank, Puranpur,  pilibhit,  Uttar Pradesh-262122	262122		
102735	PE-RED - Mancherial	Mancherial	Peter England Showroom, 12-661,upper ground floor, beside ICICI Bank, Bellampalli Road, Mancherial, Telangana-504208	18.877	79.437	18.877,79.437	Mancherial	Peter England Showroom, 12-661,upper ground floor, beside ICICI Bank, Bellampalli Road, Mancherial, Telangana-504208	504208		
102764	PE-RED - Rau	Rau	Peter England Showroom, Site no.02,North side part, A B Road,Rau , Madhya Pradesh-453331	22.6399° N	75.8033° E	22.6399° N,75.8033° E	Rau	Peter England Showroom, Site no.02,North side part, A B Road,Rau , Madhya Pradesh-453331	453331		
103690	PE-RED - Kumarapalayam	Kumarapalayam	Peter England Showroom, property no.185,salem main road,Kumarapalayam,Erode,Tamil Nadu-638108	11.44209	77.69673	11.44209,77.69673	Kumarapalayam	Peter England Showroom, property no.185,salem main road,Kumarapalayam,Erode,Tamil Nadu-638108	638108		
102709	PE-RED - Chaibasa	Chaibasa	Peter England Shoroom,Kapra patty post, Chaibasa Dis, west singhbhum, Chaibasa, Jharkhand-833201	22.5481462	85.8073342	22.5481462,85.8073342	Chaibasa	Peter England Shoroom,Kapra patty post, Chaibasa Dis, west singhbhum, Chaibasa, Jharkhand-833201	833201		
102793	PE-RED - Nuzividu	Nuzividu	Peter England Showroom Property 20-128/1, Dwaraka Road,Nuzividu, Krishna District, A.P - 521201	16.79137	80.84767	16.791370,80.84767	Nuzividu	Peter England Showroom Property 20-128/1, Dwaraka Road,Nuzividu, Krishna District, A.P - 521201	521201		
102744	PE-RED - Siricilla	Siricilla	Peter England Showroom, H.no.8-4-12,8-4-124 & 8-4-125, New Bus stand Road, New Bus stand Road,  Siricilla, Rajanna Siricilla, Telangana-505301	18.386	78.804	18.386,78.804	Siricilla	Peter England Showroom, H.no.8-4-12,8-4-124 & 8-4-125, New Bus stand Road, New Bus stand Road,  Siricilla, Rajanna Siricilla, Telangana-505301	505301		
102759	PE-RED - Robertsganj	Robertsganj	Peter England Stores, Civil Lines road, Ward no.8,Near New Hotel Savera,Robertsganj, Sonebhadra, Uttar Pradesh -231216	24.68331	83.06528	24.68331,83.06528	Robertsganj	Peter England Stores, Civil Lines road, Ward no.8,Near New Hotel Savera,Robertsganj, Sonebhadra, Uttar Pradesh -231216	231216		
102768	PE-RED - Sawantwadi	Sawantwadi	Peter England Stores, Gala no.21/22, Rameshwar Plaza, Near Moti Talav, Sawantwadi, Sindhudurga, Maharashtra -416510	15.9053° N	73.8213° E	15.9053° N,73.8213° E	Sawantwadi	Peter England Stores, Gala no.21/22, Rameshwar Plaza, Near Moti Talav, Sawantwadi, Sindhudurga, Maharashtra -416510	416510		
102792	PE-RED - Shajapur	Shajapur	Peter England Stores, Shop no.4,Near IDBI Bank, Choudhary Tower,A.B Road,Shajapur, Madhya Pradesh-465001	23.4273° N	76.2730° E	23.4273° N,76.2730° E	Shajapur	Peter England Stores, Shop no.4,Near IDBI Bank, Choudhary Tower,A.B Road,Shajapur, Madhya Pradesh-465001	465001		
102774	PE-RED - Bulandshahar	Bulandshahar	Peter England Showroom, Near Meerut bus adda, Bulandshahr, Dist-Bulandshahr, Uttar Pradesh-203001	28.40737	77.85166	28.40737,77.85166	Bulandshahar	Peter England Showroom, Near Meerut bus adda, Bulandshahr, Dist-Bulandshahr, Uttar Pradesh-203001	203001		
102770	PE-RED - Banka	Banka	Peter England Showroom, Property Shiv Ashish Market,New Bus stand, Vijay nagar, Banka, Bihar-813102	24.885	86.924301	24.885,86.924301	Banka	Peter England Showroom, Property Shiv Ashish Market,New Bus stand, Vijay nagar, Banka, Bihar-813102	813102		
102786	PE-RED - Gondiya	Gondiya	Peter England showroom, Near new green watch company, Kudwa line, infront of central bank of India Durga chowk Gondia 441601	21.45776	80.191286	21.45776,80.191286	Gondiya	Peter England showroom, Near new green watch company, Kudwa line, infront of central bank of India Durga chowk Gondia 441601	441601		
102758	PE-RED - Sehore	Sehore	Peter England Showroom, Shop no.4&5,Ranveer Plaza,English pura main road,Sehore, sehore dist. Madhya Pradesh - 466001	23.2032° N	77.0844° E	23.2032° N,77.0844° E	Sehore	Peter England Showroom, Shop no.4&5,Ranveer Plaza,English pura main road,Sehore, sehore dist. Madhya Pradesh - 466001	466001		
102776	PE-RED - Badshahpur	Badshahpur	Peter England Showroom, House no.106,Prayagraj Road,Ground floor, Badshahpur, Janpur, Uttar Pradesh-222202	25.89211	82.45412	25.89211,82.45412	Badshahpur	Peter England Showroom, House no.106,Prayagraj Road,Ground floor, Badshahpur, Janpur, Uttar Pradesh-222202	222202		
102795	PE-RED - Bairagarh	Bairagarh	Peter England Showroom, Shop no.48 & 49, Near Kalka Square, Ground floor,Municipal ward no.4,Bairagarh,Indore,Madhya Pradesh -462030	23.2792° N	77.3336° E	23.2792° N,77.3336° E	Bairagarh	Peter England Showroom, Shop no.48 & 49, Near Kalka Square, Ground floor,Municipal ward no.4,Bairagarh,Indore,Madhya Pradesh -462030	462030		
102769	PE-RED - Barahat	Barahat	Peter England Showroom,Property Narendra Kumar, Shanti Complex,Issipur Barahat, Bihar-813206	24.88538	87.00286	24.88538,87.00286	Barahat	Peter England Showroom,Property Narendra Kumar, Shanti Complex,Issipur Barahat, Bihar-813206	813206		
102811	PE-RED - Ojhar	Ojhar	Peter England Showroom, H.N. 748/B, Tal-Niphad, Ozar, Nashik, Maharashtra-422206	20.095896	73.928574	20.095896,73.928574	Ojhar	Peter England Showroom, H.N. 748/B, Tal-Niphad, Ozar, Nashik, Maharashtra-422206	422206		
102813	PE-RED - Panruti	Panruti	Peter England Showroom, New no.1F,  Old no.86/1F, Indira Gandhi Salai,  Cuddlaore, Panruti, Tamil Nadu-607106	11.77005	79.5531	11.77005,79.5531	Panruti	Peter England Showroom, New no.1F,  Old no.86/1F, Indira Gandhi Salai,  Cuddlaore, Panruti, Tamil Nadu-607106	607106		
102794	PE-RED - Jamtara	Jamtara	Peter England Showroom, Property Pramod Kumar Baidya, Bazar Road,Near IDBI Bank,Jamtara, Jharkhand-815351	23.960407	86.803356	23.960407,86.803356	Jamtara	Peter England Showroom, Property Pramod Kumar Baidya, Bazar Road,Near IDBI Bank,Jamtara, Jharkhand-815351	815351		
102832	PE-RED - Sinner	Sinner	Peter England Showroom, Shop no.6,Sai anand Pride, Opp.Navjeevan School, Sinner,Ghoti-Duber cross road, SINNER,NASHIK, Maharashtra- 422103	19.838709	73.992993	19.838709,73.992993	Sinner	Peter England Showroom, Shop no.6,Sai anand Pride, Opp.Navjeevan School, Sinner,Ghoti-Duber cross road, SINNER,NASHIK, Maharashtra- 422103	422103		
102818	PE-RED - Lalitpur	Lalitpur	Peter England showroom, # 21,civil lines,Near SBI Main Branch,Station Road, Dist.Lalitpur , Uttar Pradesh - 284403	24.690176	78.410774	24.690176,78.410774	Lalitpur	Peter England showroom, # 21,civil lines,Near SBI Main Branch,Station Road, Dist.Lalitpur , Uttar Pradesh - 284403	284403		
102805	PE-RED - Narseepatanam	Narseepatanam	Peter England Showroom,  9-34/1,Ramaraopeta, Ward no.9, Narsipatnam, Visakhapatnam, Andra Pradesh-531116	17.66607	82.613368	17.666070,82.613368	Narseepatanam	Peter England Showroom,  9-34/1,Ramaraopeta, Ward no.9, Narsipatnam, Visakhapatnam, Andra Pradesh-531116	531116		
102823	PE-RED - Gudiyatham	Gudiyatham	Peter England Showroom, No-18/A, Railway Station Road, Near Ambedkar Statue, Vellore, Gudiyatham, Tamil Nadu - 632602	12.94452	78.87678	12.94452,78.87678	Gudiyatham	Peter England Showroom, No-18/A, Railway Station Road, Near Ambedkar Statue, Vellore, Gudiyatham, Tamil Nadu - 632602	632602		
102839	PE-RED - Shadnagar	Shadnagar	Peter England Showroom,  H.no.18-384, Vijayanagar Colony, Pargi Road, Shad nagar, Ranga Reddy, Shad nagar, Telangana-509216	17.062	78.208	17.062,78.208	Shadnagar	Peter England Showroom,  H.no.18-384, Vijayanagar Colony, Pargi Road, Shad nagar, Ranga Reddy, Shad nagar, Telangana-509216	509216		
102821	PE-RED - Jamui	Jamui	Peter England Stores, Neeraj kumar, Near Lic Office, Mahisouri Jamui, By pass road, Jamui, Bihar-811307	24.929399	86.227402	24.929399,86.227402	Jamui	Peter England Stores, Neeraj kumar, Near Lic Office, Mahisouri Jamui, By pass road, Jamui, Bihar-811307	811307		
103622	PE-RED - Gamharia	Gamharia	Peter England Stores, Laxmi Naryan Cloth Center, Lal Building, Post Chota Gamharia, Seraikela Kharsawan, Jharkhand-832108	22.816981	86.099722	22.816981,86.099722	Gamharia	Peter England Stores, Laxmi Naryan Cloth Center, Lal Building, Post Chota Gamharia, Seraikela Kharsawan, Jharkhand-832108	832108		
102847	PE-RED - Manawar	Manawar	Peter England Showroom, Shop no.136, Near small MPEB Grid,next to shiv mandir, Dhar Road, MANAWAR, Madhya Pradesh-454446	22.2367° N	75.0874° E	22.2367° N,75.0874° E	Manawar	Peter England Showroom, Shop no.136, Near small MPEB Grid,next to shiv mandir, Dhar Road, MANAWAR, Madhya Pradesh-454446	454446		
102846	PE-RED - Hinganghat	Hinganghat	Peter England Stores, Gopal Rathi, Mohta chowk, main road, Hinganghat, Wardha, Maharashtra-442301	20.550902	78.834434	20.550902,78.834434	Hinganghat	Peter England Stores, Gopal Rathi, Mohta chowk, main road, Hinganghat, Wardha, Maharashtra-442301	442301		
102822	PE-RED - Suryapet	Suryapet	Peter England Showroom, H.no.1-2-267/1, Nirmal Hospital Road, Suryapet, Telangana-508213	17.144	79.619	17.144,79.619	Suryapet	Peter England Showroom, H.no.1-2-267/1, Nirmal Hospital Road, Suryapet, Telangana-508213	508213		
102834	PE-RED - Jugsalai	Jugsalai	Peter England Stores, Station Road, Near Gurudwar, Gupta Niwas, Singhbum, Jugsalai , Jharkhand-831006	22.7748652	86.1887759	22.7748652,86.1887759	Jugsalai	Peter England Stores, Station Road, Near Gurudwar, Gupta Niwas, Singhbum, Jugsalai , Jharkhand-831006	831006		
102848	PE-RED - Adilabad	Adilabad	Peter England Showroom, H.no.4-2-173/3, Cinema Road, Adilabad, Telangana-504001	19.673	78.533	19.673,78.533	Adilabad	Peter England Showroom, H.no.4-2-173/3, Cinema Road, Adilabad, Telangana-504001	504001		
102860	PE-RED - Armoor	Armoor	Peter England Showroom, Municipal no.8-66/1 & 8-66/2, Main Road, Gupta Complex, Armoor Village & Mandal, Armoor, Nizamabad, Telangana-503224	18.785	78.294	18.785,78.294	Armoor	Peter England Showroom, Municipal no.8-66/1 & 8-66/2, Main Road, Gupta Complex, Armoor Village & Mandal, Armoor, Nizamabad, Telangana-503224	503224		
102835	PE-RED - Jalna	Jalna	Peter England Stores, Building no.1-12-122, Ground floor, Mamachowk, Jalna, Maharashtra- 431203	19.847043	19.847043	19.847043,19.847043	Jalna	Peter England Stores, Building no.1-12-122, Ground floor, Mamachowk, Jalna, Maharashtra- 431203	431203		
102869	PE-RED - Supaul	Supaul	Peter England Showroom, Dr.Amitabh Lochan, Plot no.4 , Ward no.8, Uttar Hatkhola Road, Near by - Relaxo Showroom, SUPAUL, Bihar-852131	26.1131	86.593102	26.1131,86.593102	Supaul	Peter England Showroom, Dr.Amitabh Lochan, Plot no.4 , Ward no.8, Uttar Hatkhola Road, Near by - Relaxo Showroom, SUPAUL, Bihar-852131	852131		
102862	PE-RED - Lohardaga	Lohardaga	Peter England Showroom, Anil Aggarwal, Shardha Hardware, Upper Bazar,Jharkhand-835302	23.429618	84.678887	23.429618,84.678887	Lohardaga	Peter England Showroom, Anil Aggarwal, Shardha Hardware, Upper Bazar,Jharkhand-835302	835302		
102864	PE-RED - Thirumangalam	Thirumangalam	Peter England Showroom, Premises no.463/8, Madurai Road, Madura, Thirumangalam, Tamil Nadu -635706	9.828566	77.992975	9.828566,77.992975	Thirumangalam	Peter England Showroom, Premises no.463/8, Madurai Road, Madura, Thirumangalam, Tamil Nadu -635706	635706		
103691	PE-RED - Loni	Loni	Peter England Show Room,# ward no-41, Near Rashid Ali Gate, Delhi - Saharanpur Road, Jamal Pura, Loni,Ghaziabad,Uttar Pradesh-201102	28.7464569	77.2872536	28.7464569,77.2872536	Loni	Peter England Show Room,# ward no-41, Near Rashid Ali Gate, Delhi - Saharanpur Road, Jamal Pura, Loni,Ghaziabad,Uttar Pradesh-201102	201102		
103540	PE-RED - Hasanpur	Hasanpur	Peter England Showroom, # Mohalla Holiwala, Rajput Colony, Opp. PNB, Amroha Road, Hasanpur, Uttar Pradesh-244241	28.72832	78.28456	28.72832,78.28456	Hasanpur	Peter England Showroom, # Mohalla Holiwala, Rajput Colony, Opp. PNB, Amroha Road, Hasanpur, Uttar Pradesh-244241	244241		
102871	PE-RED - Miraj	Miraj	Peter England Showroom, Shop no.1 & 2,Donage Sapces , Shivshankar Talkies Compound Shivaji Road ,Miraj , Sangli Dist.Maharashtra – 416410	16.8222° N	74.6509° E	16.8222° N,74.6509° E	Miraj	Peter England Showroom, Shop no.1 & 2,Donage Sapces , Shivshankar Talkies Compound Shivaji Road ,Miraj , Sangli Dist.Maharashtra – 416410	416410		
102872	PE-RED - Etah	Etah	Peter England Show Room,Gajraj Bhawan 412, sarai mishr, Opp.Central Bank Of India, Shivaji Road,GT Road, Etah, Uttar Pradesh-207001	27.5615247	78.6536269	27.5615247,78.6536269	Etah	Peter England Show Room,Gajraj Bhawan 412, sarai mishr, Opp.Central Bank Of India, Shivaji Road,GT Road, Etah, Uttar Pradesh-207001	207001		
102841	PE-RED - Shivpuri	Shivpuri	Peter England Showroom, Opp. Agrasen Garden, AB Road, Shivpuri, Madhya Pradesh-473551	25.4320° N	77.6644° E	25.4320° N,77.6644° E	Shivpuri	Peter England Showroom, Opp. Agrasen Garden, AB Road, Shivpuri, Madhya Pradesh-473551	473551		
102830	PE-RED - Khamgaon	Khamgaon	Peter England Showroom, Shop NO.29, Samarath Sankul Nandura Road, Buldhana, Khamgaon, Maharashtra-444303	20.719901	76.56287	20.719901,76.56287	Khamgaon	Peter England Showroom, Shop NO.29, Samarath Sankul Nandura Road, Buldhana, Khamgaon, Maharashtra-444303	444303		
